user_id,duration_text,condition_text,threshold_text,trial,block_id,block_trial_id,gaze_entropy_limit,center_distance,gaze_entropy_limit_norm,center_distance_norm
8,short,no distraction,none,2,0,1,-0.0,0.15035298123674978,-0.696114882436003,-0.207982002887855
8,short,no distraction,none,2,1,2,-0.0,0.13835008196618792,-0.696114882436003,-0.39092755320857414
8,short,no distraction,none,3,0,3,0.06,0.14150532400906135,-0.2106024372203816,-0.3428360480716216
8,short,no distraction,none,3,1,4,-0.0,0.10937365581767781,-0.696114882436003,-0.8325798664182901
8,short,no distraction,none,4,0,5,-0.0,0.099583609044506,-0.696114882436003,-0.9817976057503355
8,short,no distraction,none,4,1,6,-0.0,0.11231024315834452,-0.696114882436003,-0.7878210481533776
8,short,no distraction,none,5,0,7,-0.0,0.11735748561070941,-0.696114882436003,-0.7108920889714376
8,short,no distraction,none,5,1,8,-0.0,0.1283151764173552,-0.696114882436003,-0.5438773761359561
8,short,no distraction,none,6,0,9,-0.0,0.15483498256567282,-0.696114882436003,-0.13966832456939676
8,short,no distraction,none,6,1,10,-0.0,0.14693874446150226,-0.696114882436003,-0.26002104876278187
8,short,no distraction,none,7,0,11,-0.0,0.12744986065541627,-0.696114882436003,-0.5570663286299063
8,short,no distraction,none,7,1,12,-0.0,0.07211668643896431,-0.696114882436003,-1.4004423980141136
8,short,no distraction,none,8,0,13,0.04,0.13786592260137195,-0.37243991895892203,-0.3983070037431983
8,short,no distraction,none,9,0,14,0.06,0.13392269875714413,-0.2106024372203816,-0.45840875415856036
8,short,no distraction,none,9,1,15,-0.0,0.12554773517159787,-0.696114882436003,-0.5860581068305022
8,short,no distraction,none,10,0,16,0.12,0.15313325533633013,0.27491000799523974,-0.1656056766582708
8,short,no distraction,none,10,1,17,0.06,0.14489970142291175,-0.2106024372203816,-0.2910996942145078
8,short,no distraction,none,10,2,18,-0.0,0.2280580754248801,-0.696114882436003,0.9763819493979303
8,short,no distraction,static,1,0,0,-0.0,0.08252203815187985,-0.696114882436003,-1.241846316143399
8,short,no distraction,static,2,0,1,-0.0,0.14825255763064626,-0.696114882436003,-0.23999619744730416
8,short,no distraction,static,3,0,2,-0.0,0.12751177926580531,-0.696114882436003,-0.5561225787910238
8,short,no distraction,static,4,0,3,-0.0,0.13392221245015934,-0.696114882436003,-0.4584161663426462
8,short,no distraction,static,5,0,4,-0.0,0.11775787407339965,-0.696114882436003,-0.7047894560993464
8,short,no distraction,static,6,0,5,-0.0,0.2018307437782445,-0.696114882436003,0.5766307298483591
8,short,no distraction,static,7,0,6,-0.0,0.12822386468604405,-0.696114882436003,-0.5452691294581246
8,short,no distraction,static,7,1,7,-0.0,0.1337957006901611,-0.696114882436003,-0.460344430758868
8,short,no distraction,static,8,0,8,-0.0,0.18865305094435858,-0.696114882436003,0.37577923446296074
8,short,no distraction,static,9,0,9,-0.0,0.14004777724608292,-0.696114882436003,-0.36505165520624605
8,short,no distraction,static,10,0,10,-0.0,0.04017231504269035,-0.696114882436003,-1.8873314798107
8,short,no distraction,filtered,1,0,0,0.04,0.15848781493953532,-0.37243991895892203,-0.0839926570659128
