user_id,duration_text,condition_text,threshold_text,accuracy,resptime,missnumber,gaze_entropy_raw,gaze_entropy_limit,q1,q2,q3,q4,q5,q6
20,short,no distraction,static,1.0,0.6577030897140503,0,0.36,0.36,3.0,6.0,4.0,2.0,4.0,2.0
20,short,no distraction,filtered,1.0,0.6573020458221436,0,0.37,0.37,6.0,7.0,2.0,6.0,6.0,6.0
20,long,with distraction,none,1.0,0.8989120589362251,1,0.17,0.17,4.0,4.0,1.0,1.0,1.0,1.0
20,long,with distraction,static,1.0,0.7658821105957031,0,0.35,0.35,5.0,6.0,3.0,4.0,5.0,3.0
20,long,with distraction,filtered,1.0,0.9185931921005249,0,0.25,0.25,6.0,7.0,2.0,6.0,5.0,6.0
20,long,no distraction,none,1.0,0.7194041728973388,0,0.36,0.36,4.0,4.0,1.0,1.0,1.0,1.0
20,long,no distraction,static,1.0,0.6771919250488281,0,0.36,0.36,3.0,2.0,5.0,2.0,4.0,2.0
20,long,no distraction,filtered,1.0,0.7083352565765381,0,0.22,0.22,3.0,6.0,5.0,3.0,5.0,4.0
21,short,with distraction,none,1.0,1.070865313212077,1,0.37,0.37,4.0,4.0,1.0,1.0,1.0,1.0
21,short,with distraction,static,1.0,1.0862842321395874,0,0.32,0.32,4.0,4.0,1.0,4.0,3.0,5.0
21,short,with distraction,filtered,1.0,1.369299014409383,1,0.36,0.36,6.0,7.0,1.0,6.0,5.0,5.0
21,short,no distraction,none,1.0,0.946471381187439,0,0.34,0.34,4.0,4.0,1.0,1.0,1.0,1.0
21,short,no distraction,static,1.0,1.008750891685486,0,0.35,0.35,7.0,7.0,1.0,5.0,5.0,6.0
21,short,no distraction,filtered,1.0,1.0110291719436646,0,0.35,0.35,7.0,7.0,1.0,6.0,6.0,7.0
21,long,with distraction,none,1.0,1.3250282287597657,0,0.22,0.22,4.0,4.0,1.0,1.0,1.0,1.0
21,long,with distraction,static,1.0,1.1834403038024903,0,0.37,0.37,5.0,5.0,1.0,3.0,3.0,5.0
21,long,with distraction,filtered,1.0,1.2096895694732666,0,0.36,0.36,6.0,7.0,1.0,5.0,6.0,7.0
21,long,no distraction,none,1.0,0.9080735577477349,1,0.14,0.14,4.0,4.0,1.0,1.0,1.0,1.0
21,long,no distraction,static,1.0,0.8527097105979919,2,0.37,0.37,5.0,5.0,1.0,3.0,4.0,6.0
21,long,no distraction,filtered,1.0,0.9817793846130372,0,0.31,0.31,5.0,6.0,1.0,5.0,2.0,4.0
